city,make,model,variant,mileage,make_year,price,fuel_type,no_of_owners,color,body_type,transmission,registration_year,car_age,make_model
lucknow,maruti suzuki,ciaz,alpha hybrid 1.5,49566,2019,688000,petrol,1,black,sedan,manual,2019,7,maruti suzuki_ciaz
lucknow,honda,wr-v,vx mt petrol,64084,2017,531000,petrol,1,grey,suv,manual,2017,9,honda_wr-v
lucknow,toyota,glanza,v amt,6348,2023,863000,petrol,1,grey,hatchback,automatic,2023,3,toyota_glanza
lucknow,honda,amaze,1.2 vx mt petrol,34954,2021,677000,petrol,1,grey,sedan,manual,2021,5,honda_amaze
lucknow,hyundai,elite i20,asta 1.2,85820,2018,503000,petrol,1,white,hatchback,manual,2018,8,hyundai_elite i20
lucknow,toyota,innova,2.5 gx 7 str,80472,2015,639000,diesel,3,white,muv,manual,2015,11,toyota_innova
lucknow,datsun,redi-go,a,54788,2018,192000,petrol,1,white,hatchback,manual,2018,8,datsun_redi-go
lucknow,tata,tiago,xe,29561,2023,461000,petrol,1,white,hatchback,manual,2023,3,tata_tiago
lucknow,kia,seltos,gtx plus,69089,2019,994081,petrol,1,red,suv,manual,2019,7,kia_seltos
lucknow,maruti suzuki,alto 800,vxi,21943,2022,378000,petrol,1,grey,hatchback,manual,2022,4,maruti suzuki_alto 800
lucknow,hyundai,aura,sx 1.2 petrol,17761,2021,622000,petrol,1,brown,sedan,manual,2021,5,hyundai_aura
lucknow,toyota,glanza,g,24354,2023,731000,petrol,1,red,hatchback,manual,2023,3,toyota_glanza
lucknow,mg motors,hector,sharp 2.0 diesel turbo mt,68622,2021,1296743,diesel,1,silver,suv,manual,2021,5,mg motors_hector
lucknow,nissan,magnite,xv premium turbo cvt (o) dual tone,37781,2021,827000,petrol,1,white,suv,automatic,2021,5,nissan_magnite
lucknow,hyundai,grand i10 nios,sportz 1.2 kappa vtvt,25932,2022,546000,petrol,2,grey,hatchback,manual,2022,4,hyundai_grand i10 nios
lucknow,renault,kiger,rxz mt,65478,2021,533000,petrol,1,grey,suv,manual,2021,5,renault_kiger
lucknow,maruti suzuki,s-presso,vxi plus (o) amt,2423,2024,542000,petrol,1,grey,hatchback,automatic,2024,2,maruti suzuki_s-presso
lucknow,toyota,innova crysta,vx 2.7 7 str,74451,2022,1695595,petrol,1,white,muv,manual,2022,4,toyota_innova crysta
lucknow,hyundai,venue,sx plus 1.0 turbo dct,34587,2019,745000,petrol,1,white,suv,automatic,2019,7,hyundai_venue
lucknow,hyundai,elite i20,magna plus 1.2,34514,2020,532000,petrol,1,white,hatchback,manual,2020,6,hyundai_elite i20
lucknow,nissan,magnite,xe amt,7466,2024,611000,petrol,1,white,suv,automatic,2024,2,nissan_magnite
lucknow,maruti suzuki,baleno,zeta,19902,2021,657000,petrol,1,white,hatchback,manual,2021,5,maruti suzuki_baleno
lucknow,volkswagen,polo,trendline 1.0l (p),50466,2019,459000,petrol,1,grey,hatchback,manual,2020,7,volkswagen_polo
lucknow,tata,punch,adventure mt,8417,2022,600000,petrol,1,white,suv,manual,2022,4,tata_punch
lucknow,volkswagen,polo,trendline 1.0l (p),35527,2019,498000,petrol,1,white,hatchback,manual,2019,7,volkswagen_polo
lucknow,mahindra,xuv700,ax 7 petrol at luxury pack 7 str,36431,2021,1892643,petrol,1,silver,suv,automatic,2023,5,mahindra_xuv700
lucknow,ford,ecosport,titanium 1.5l ti-vct,70993,2018,597000,petrol,1,grey,suv,manual,2018,8,ford_ecosport
lucknow,mahindra,xuv500,w9,87682,2019,974000,diesel,1,black,suv,manual,2019,7,mahindra_xuv500
lucknow,maruti suzuki,swift dzire,vdi,105472,2017,417000,diesel,2,white,sedan,manual,2017,9,maruti suzuki_swift dzire
lucknow,maruti suzuki,ciaz,delta hybrid 1.5 at,47484,2020,705000,petrol,1,grey,sedan,automatic,2020,6,maruti suzuki_ciaz
lucknow,mahindra,xuv700,ax 7 petrol at luxury pack 7 str,121444,2021,1746095,petrol,1,white,suv,automatic,2021,5,mahindra_xuv700
lucknow,maruti suzuki,baleno,zeta at petrol,56181,2017,475000,petrol,1,blue,hatchback,automatic,2017,9,maruti suzuki_baleno
lucknow,maruti suzuki,wagon r 1.0,vxi 1.0,114782,2021,408000,petrol,1,white,hatchback,manual,2021,5,maruti suzuki_wagon r 1.0
lucknow,renault,triber,rxz,82435,2020,531000,petrol,1,orange,muv,manual,2020,6,renault_triber
lucknow,maruti suzuki,baleno,delta 1.2,46301,2018,481000,petrol,1,red,hatchback,manual,2018,8,maruti suzuki_baleno
lucknow,maruti suzuki,swift dzire,vdi,61430,2015,420000,diesel,1,silver,sedan,manual,2015,11,maruti suzuki_swift dzire
lucknow,maruti suzuki,wagon r 1.2,zxi plus,22207,2023,595000,petrol,1,white,hatchback,manual,2023,3,maruti suzuki_wagon r 1.2
lucknow,hyundai,venue,sx 1.5 crdi,58637,2022,882000,diesel,1,silver,suv,manual,2022,4,hyundai_venue
lucknow,maruti suzuki,alto k10,vxi,75444,2018,289000,petrol,1,white,hatchback,manual,2018,8,maruti suzuki_alto k10
lucknow,maruti suzuki,wagon r 1.0,vxi amt,107838,2016,327000,petrol,1,silver,hatchback,automatic,2016,10,maruti suzuki_wagon r 1.0
lucknow,honda,city,zx cvt,98652,2019,749000,petrol,1,brown,sedan,automatic,2020,7,honda_city
lucknow,maruti suzuki,swift,zxi amt,15349,2020,644000,petrol,1,silver,hatchback,automatic,2020,6,maruti suzuki_swift
lucknow,nissan,magnite,xv premium,56963,2022,636000,petrol,1,white,suv,manual,2022,4,nissan_magnite
lucknow,mahindra,xuv700,ax 5 petrol mt 7 str,52359,2022,1468443,petrol,1,blue,suv,manual,2022,4,mahindra_xuv700
lucknow,honda,amaze,vx mt 1.2 petrol,21163,2023,745000,petrol,1,white,sedan,manual,2023,3,honda_amaze
lucknow,renault,kiger,rxz 1.0 turbo mt,43121,2021,640000,petrol,1,red,suv,manual,2021,5,renault_kiger
lucknow,honda,wr-v,vx mt petrol,34243,2022,728000,petrol,1,brown,suv,manual,2022,4,honda_wr-v
lucknow,renault,duster,85 ps rxz 4x2 mt,83626,2016,459000,diesel,1,grey,suv,manual,2016,10,renault_duster
lucknow,honda,jazz,zx cvt,38836,2022,777000,petrol,1,white,hatchback,automatic,2022,4,honda_jazz
lucknow,toyota,innova crysta,vx 2.7 7 str,61516,2022,1690545,petrol,1,white,muv,manual,2022,4,toyota_innova crysta
lucknow,kia,seltos,gtx plus dct,65387,2022,1288045,petrol,1,black,suv,automatic,2022,4,kia_seltos
lucknow,hyundai,creta,ex petrol,39293,2023,1046000,petrol,1,grey,suv,manual,2023,3,hyundai_creta
lucknow,hyundai,aura,sx 1.2 (o) petrol,49472,2021,637000,petrol,1,silver,sedan,manual,2021,5,hyundai_aura
lucknow,maruti suzuki,new ertiga,zxi at,59063,2019,829000,petrol,1,red,muv,automatic,2019,7,maruti suzuki_new ertiga
lucknow,maruti suzuki,alto 800,lxi,51421,2013,195000,petrol,1,grey,hatchback,manual,2013,13,maruti suzuki_alto 800
lucknow,honda,amaze,1.2 s i-vtec,64722,2015,325000,petrol,1,white,sedan,manual,2015,11,honda_amaze
lucknow,honda,wr-v,s mt petrol,95275,2019,493000,petrol,1,brown,suv,manual,2019,7,honda_wr-v
lucknow,ford,ecosport,titanium 1.5l ti-vct,61297,2018,599000,petrol,1,red,suv,manual,2018,8,ford_ecosport
lucknow,ford,ecosport,titanium 1.5l ti-vct,17910,2020,649000,petrol,2,silver,suv,manual,2020,6,ford_ecosport
lucknow,mahindra,xuv500,w7,66254,2020,874000,diesel,2,white,suv,manual,2020,6,mahindra_xuv500
lucknow,honda,wr-v,sv mt petrol,39686,2021,646000,petrol,1,white,suv,manual,2021,5,honda_wr-v
lucknow,hyundai,verna,s plus 1.5 crdi,62914,2021,786000,diesel,1,blue,sedan,manual,2021,5,hyundai_verna
lucknow,hyundai,new santro 1.1,sportz mt,50588,2021,419000,petrol,1,white,hatchback,manual,2021,5,hyundai_new santro 1.1
lucknow,maruti suzuki,swift,zxi plus,54546,2018,524000,petrol,1,grey,hatchback,manual,2018,8,maruti suzuki_swift
lucknow,maruti suzuki,baleno,delta automatic,7069,2021,651000,petrol,1,blue,hatchback,automatic,2021,5,maruti suzuki_baleno
lucknow,maruti suzuki,s-presso,vxi,82854,2022,354000,petrol,1,grey,hatchback,manual,2022,4,maruti suzuki_s-presso
lucknow,maruti suzuki,wagon r 1.2,zxi 1.2 amt,31586,2020,489000,petrol,1,white,hatchback,automatic,2020,6,maruti suzuki_wagon r 1.2
lucknow,maruti suzuki,s-cross,zeta,117324,2020,598000,petrol,1,grey,suv,manual,2021,6,maruti suzuki_s-cross
lucknow,honda,amaze,s 1.2 petrol mt,40461,2023,626000,petrol,1,white,sedan,manual,2023,3,honda_amaze
lucknow,maruti suzuki,swift,zxi plus,26842,2022,680000,petrol,1,grey,hatchback,manual,2022,4,maruti suzuki_swift
lucknow,hyundai,i20,asta (o) 1.2 ivt,14634,2023,923000,petrol,1,white,hatchback,automatic,2023,3,hyundai_i20
lucknow,tata,altroz,xt 1.2,40077,2021,535000,petrol,1,white,hatchback,manual,2021,5,tata_altroz
lucknow,ford,ecosport,titanium + 1.5l tdci,85281,2019,632000,diesel,1,white,suv,manual,2019,7,ford_ecosport
lucknow,maruti suzuki,alto k10,lxi,55007,2013,175000,petrol,1,silver,hatchback,manual,2013,13,maruti suzuki_alto k10
lucknow,honda,amaze,vx 1.2 petrol cvt,16828,2023,839000,petrol,1,brown,sedan,automatic,2024,3,honda_amaze
lucknow,renault,kwid,climber 1.0 opt,105723,2020,339000,petrol,1,white,hatchback,manual,2020,6,renault_kwid
lucknow,mahindra,scorpio,s5,77447,2020,1099793,diesel,1,white,suv,manual,2020,6,mahindra_scorpio
lucknow,renault,kwid,1.0 rxt opt,20517,2021,378000,petrol,1,blue,hatchback,manual,2021,5,renault_kwid
lucknow,honda,wr-v,vx mt petrol,55668,2019,598000,petrol,1,grey,suv,manual,2019,7,honda_wr-v
lucknow,maruti suzuki,baleno,zeta at petrol,94858,2017,462000,petrol,1,blue,hatchback,automatic,2017,9,maruti suzuki_baleno
lucknow,renault,triber,rxt,104733,2019,420000,petrol,1,blue,muv,manual,2019,7,renault_triber
lucknow,maruti suzuki,brezza,vxi,22026,2024,879000,petrol,1,grey,suv,manual,2024,2,maruti suzuki_brezza
lucknow,hyundai,venue,sx plus 1.0 turbo dct,66965,2019,736000,petrol,1,white,suv,automatic,2019,7,hyundai_venue
lucknow,tata,tigor,revotron xz+ cng,95420,2022,597000,petrol+cng,1,red,sedan,manual,2022,4,tata_tigor
lucknow,maruti suzuki,swift,vdi,91888,2017,429000,diesel,1,silver,hatchback,manual,2017,9,maruti suzuki_swift
lucknow,renault,kwid,1.0 rxt sce,16481,2023,455000,petrol,1,white,hatchback,manual,2023,3,renault_kwid
lucknow,hyundai,elite i20,asta 1.2,99151,2015,404000,petrol,1,silver,hatchback,manual,2015,11,hyundai_elite i20
lucknow,hyundai,aura,s 1.2 petrol,20540,2020,539000,petrol,1,brown,sedan,manual,2020,6,hyundai_aura
lucknow,jeep,compass,limited 1.4 petrol at,73813,2017,918000,petrol,1,silver,suv,automatic,2017,9,jeep_compass
lucknow,maruti suzuki,vitara brezza,zdi ags,77528,2019,695000,diesel,1,grey,suv,automatic,2019,7,maruti suzuki_vitara brezza
lucknow,hyundai,creta,s plus 1.5 petrol knight,10254,2023,1258000,petrol,1,black,suv,manual,2024,3,hyundai_creta
lucknow,maruti suzuki,ritz,vdi bs-iv,123336,2015,269000,diesel,1,white,hatchback,manual,2015,11,maruti suzuki_ritz
lucknow,tata,safari,xz plus,63453,2021,1368098,diesel,1,blue,suv,manual,2021,5,tata_safari
lucknow,maruti suzuki,brezza,zxi plus,20724,2022,1070000,petrol,1,grey,suv,manual,2022,4,maruti suzuki_brezza
lucknow,hyundai,creta,1.6 sx opt vtvt,55472,2018,880000,petrol,1,grey,suv,manual,2018,8,hyundai_creta
lucknow,kia,sonet,gtx plus 1.5 at,59501,2020,965000,diesel,1,red,suv,automatic,2020,6,kia_sonet
lucknow,hyundai,venue,sx 1.0  turbo,19682,2022,840000,petrol,1,white,suv,manual,2022,4,hyundai_venue
lucknow,tata,nexon,xz plus (o),35613,2022,869000,petrol,1,white,suv,manual,2022,4,tata_nexon
lucknow,toyota,innova,2.5 gx 8 str,105258,2013,536000,diesel,1,grey,muv,manual,2013,13,toyota_innova
lucknow,maruti suzuki,vitara brezza,vdi (o),66725,2016,556000,diesel,1,red,suv,manual,2016,10,maruti suzuki_vitara brezza
lucknow,maruti suzuki,celerio,vxi amt,46564,2015,317000,petrol,1,white,hatchback,automatic,2016,11,maruti suzuki_celerio
lucknow,maruti suzuki,wagon r 1.2,zxi plus,9788,2024,644000,petrol,1,grey,hatchback,manual,2024,2,maruti suzuki_wagon r 1.2
lucknow,maruti suzuki,baleno,alpha mt,15436,2023,820000,petrol,1,blue,hatchback,manual,2023,3,maruti suzuki_baleno
lucknow,honda,amaze,1.2 vx i-vtec,14537,2022,726000,petrol,1,white,sedan,manual,2022,4,honda_amaze
lucknow,maruti suzuki,ignis,sigma 1.2 mt,12933,2022,444000,petrol,1,white,hatchback,manual,2022,4,maruti suzuki_ignis
lucknow,ford,ecosport,titanium + 1.5l ti-vct at,70076,2019,558000,petrol,3,blue,suv,automatic,2019,7,ford_ecosport
lucknow,renault,kwid,1.0 rxl amt,30450,2021,398000,petrol,1,bronze,hatchback,automatic,2021,5,renault_kwid
lucknow,mg motors,hector,1.5 sharp dct,46145,2020,1229000,petrol,1,black,suv,automatic,2020,6,mg motors_hector
lucknow,hyundai,elite i20,sportz 1.2,70589,2016,409000,petrol,1,white,hatchback,manual,2016,10,hyundai_elite i20
lucknow,maruti suzuki,fronx,alpha 1.0l turbo 6 at,13099,2023,1052000,petrol,1,grey,suv,automatic,2023,3,maruti suzuki_fronx
lucknow,tata,altroz,xz 1.2,38268,2021,598000,petrol,1,blue,hatchback,manual,2021,5,tata_altroz
lucknow,maruti suzuki,s-presso,vxi,5410,2023,440000,petrol,1,white,hatchback,manual,2023,3,maruti suzuki_s-presso
lucknow,maruti suzuki,swift,vxi,42104,2024,614000,petrol,1,white,hatchback,manual,2024,2,maruti suzuki_swift
lucknow,maruti suzuki,swift dzire,vdi,106801,2016,411000,diesel,1,red,sedan,manual,2016,10,maruti suzuki_swift dzire
lucknow,ford,ecosport,s mt 1.5 tdci,86027,2020,711000,diesel,1,silver,suv,manual,2021,6,ford_ecosport
lucknow,maruti suzuki,wagon r,lxi cng,96709,2014,278000,cng,1,grey,hatchback,manual,2015,12,maruti suzuki_wagon r
lucknow,maruti suzuki,wagon r 1.2,zxi plus amt,11534,2023,654000,petrol,1,white,hatchback,automatic,2023,3,maruti suzuki_wagon r 1.2
lucknow,volkswagen,polo,trendline 1.0l (p),50621,2019,429000,petrol,2,silver,hatchback,manual,2019,7,volkswagen_polo
lucknow,maruti suzuki,alto k10,vxi s-cng,39570,2023,488000,cng,1,grey,hatchback,manual,2023,3,maruti suzuki_alto k10
lucknow,hyundai,creta,s 1.5 petrol imt,25957,2022,1085608,petrol,1,black,suv,manual,2022,4,hyundai_creta
lucknow,hyundai,venue,sx plus 1.0 turbo dct,26324,2019,784000,petrol,1,white,suv,automatic,2019,7,hyundai_venue
lucknow,honda,jazz,v cvt,21961,2022,717000,petrol,1,silver,hatchback,automatic,2022,4,honda_jazz
lucknow,maruti suzuki,wagon r 1.2,zxi,27149,2022,514000,petrol,1,white,hatchback,manual,2023,4,maruti suzuki_wagon r 1.2
lucknow,mahindra,xuv500,w11 at,78859,2019,1142098,diesel,1,white,suv,automatic,2019,7,mahindra_xuv500
lucknow,tata,tiago,revotron xt,5378,2024,571000,petrol,1,blue,hatchback,manual,2024,2,tata_tiago
lucknow,maruti suzuki,fronx,alpha 1.0l turbo 6 at,21348,2023,1090000,petrol,1,white,suv,automatic,2023,3,maruti suzuki_fronx
lucknow,toyota,fortuner,2.8 4x2 at,49329,2019,2776393,diesel,1,white,suv,automatic,2019,7,toyota_fortuner
lucknow,hyundai,verna,sx (o) 1.5 vtvt ivt,18328,2023,1412045,petrol,1,blue,sedan,automatic,2023,3,hyundai_verna
lucknow,ford,figo,titanium 1.5 ti-vct at,53249,2016,367000,petrol,2,white,hatchback,automatic,2018,10,ford_figo
lucknow,maruti suzuki,wagon r 1.0,vxi amt,53225,2017,337000,petrol,2,silver,hatchback,automatic,2017,9,maruti suzuki_wagon r 1.0
lucknow,maruti suzuki,alto 800,vxi cng (outside fitted),35441,2018,278000,cng,2,grey,hatchback,manual,2018,8,maruti suzuki_alto 800
lucknow,maruti suzuki,ertiga,zdi + shvs,91138,2017,679000,diesel,1,grey,muv,manual,2017,9,maruti suzuki_ertiga
lucknow,maruti suzuki,wagon r,zxi 1.2,42431,2022,478000,petrol,1,silver,hatchback,manual,2022,4,maruti suzuki_wagon r
lucknow,mahindra,thar,lx hard top petrol mt 4wd,40645,2021,966000,petrol,2,brown,suv,manual,2021,5,mahindra_thar
lucknow,mahindra,xuv500,w11,63946,2018,975000,diesel,1,brown,suv,manual,2018,8,mahindra_xuv500
lucknow,maruti suzuki,swift,vxi,33962,2023,580000,petrol,1,white,hatchback,manual,2023,3,maruti suzuki_swift
lucknow,tata,nexon,xz + dark edition,32466,2022,933000,diesel,1,black,suv,manual,2022,4,tata_nexon
lucknow,maruti suzuki,ignis,zeta mt petrol,17674,2023,566000,petrol,1,blue,hatchback,manual,2023,3,maruti suzuki_ignis
lucknow,ford,ecosport,titanium 1.5 ti-vct at,66924,2015,448000,petrol,1,white,suv,automatic,2015,11,ford_ecosport
lucknow,tata,altroz,xz 1.5,48758,2021,719000,diesel,1,white,hatchback,manual,2021,5,tata_altroz
lucknow,kia,seltos,htx g,44939,2020,990000,petrol,1,black,suv,manual,2020,6,kia_seltos
lucknow,maruti suzuki,vitara brezza,zdi plus,59462,2018,692000,diesel,1,grey,suv,manual,2018,8,maruti suzuki_vitara brezza
lucknow,maruti suzuki,s-presso,vxi plus,23819,2022,425000,petrol,1,grey,hatchback,manual,2022,4,maruti suzuki_s-presso
lucknow,mahindra,kuv100 nxt,k2 6 str,29077,2018,356000,petrol,1,silver,crossover,manual,2018,8,mahindra_kuv100 nxt
lucknow,maruti suzuki,eeco,5 str with a/c+htr,17241,2020,427000,petrol,1,silver,muv,manual,2020,6,maruti suzuki_eeco
lucknow,toyota,innova crysta,2.7 zx at 7 str,36090,2022,1984000,petrol,1,white,muv,automatic,2022,4,toyota_innova crysta
lucknow,honda,city,zx cvt petrol,19379,2022,1237000,petrol,1,brown,sedan,automatic,2022,4,honda_city
lucknow,honda,amaze,1.2 vx cvt i-vtec,11179,2023,815000,petrol,1,brown,sedan,automatic,2023,3,honda_amaze
lucknow,maruti suzuki,swift dzire,vdi,71385,2017,471000,diesel,1,grey,sedan,manual,2017,9,maruti suzuki_swift dzire
lucknow,hyundai,eon,era + se,84292,2018,251000,petrol,1,white,hatchback,manual,2018,8,hyundai_eon
lucknow,hyundai,eon,era + airbag,30153,2017,238000,petrol,2,white,hatchback,manual,2017,9,hyundai_eon
lucknow,hyundai,venue,sx plus 1.0 turbo dct,75122,2019,692000,petrol,1,white,suv,automatic,2020,7,hyundai_venue
lucknow,maruti suzuki,swift,vdi,82431,2015,319000,diesel,3,white,hatchback,manual,2015,11,maruti suzuki_swift
lucknow,maruti suzuki,celerio,zxi,67544,2019,365000,petrol,1,white,hatchback,manual,2019,7,maruti suzuki_celerio
lucknow,mahindra,xuv500,w10,119775,2016,674000,diesel,2,grey,suv,manual,2016,10,mahindra_xuv500
lucknow,maruti suzuki,swift,vxi amt,59277,2021,480000,petrol,2,white,hatchback,automatic,2021,5,maruti suzuki_swift
lucknow,hyundai,creta,sx ivt petrol,36119,2022,1302000,petrol,1,white,suv,automatic,2022,4,hyundai_creta
lucknow,mahindra,scorpio,s9,49225,2021,1338000,diesel,1,white,suv,manual,2021,5,mahindra_scorpio
lucknow,maruti suzuki,alto 800,lxi,41334,2017,251000,petrol,1,maroon,hatchback,manual,2017,9,maruti suzuki_alto 800
lucknow,maruti suzuki,swift,zxi plus,8389,2023,756000,petrol,1,grey,hatchback,manual,2023,3,maruti suzuki_swift
lucknow,honda,wr-v,sv mt petrol,86041,2020,487000,petrol,1,silver,suv,manual,2020,6,honda_wr-v
lucknow,maruti suzuki,wagon r 1.0,vxi,15284,2023,518000,petrol,1,white,hatchback,manual,2023,3,maruti suzuki_wagon r 1.0
lucknow,toyota,glanza,v,15816,2022,760000,petrol,1,red,hatchback,manual,2022,4,toyota_glanza
lucknow,hyundai,elite i20,asta 1.2,33954,2018,532000,petrol,1,grey,hatchback,manual,2018,8,hyundai_elite i20
lucknow,hyundai,grand i10,sportz (o) at 1.2 kappa vtvt,48588,2017,407000,petrol,2,white,hatchback,automatic,2017,9,hyundai_grand i10
lucknow,honda,city,vx petrol,54120,2018,605000,petrol,2,silver,sedan,manual,2019,8,honda_city
lucknow,toyota,etios,gd,109637,2019,489000,diesel,1,white,sedan,manual,2019,7,toyota_etios
lucknow,hyundai,verna,sx (o) 1.5 crdi at,110091,2020,899000,diesel,1,black,sedan,automatic,2020,6,hyundai_verna
lucknow,maruti suzuki,ertiga,zxi (o),6723,2024,1116963,petrol,1,white,muv,manual,2024,2,maruti suzuki_ertiga
lucknow,hyundai,grand i10,sportz 1.2 kappa vtvt,37228,2014,310000,petrol,1,white,hatchback,manual,2014,12,hyundai_grand i10
lucknow,skoda,kylaq,signature plus at,14624,2025,1193723,petrol,1,white,suv,automatic,2025,1,skoda_kylaq
lucknow,honda,amaze,1.2 vx mt petrol,86497,2018,482000,petrol,1,brown,sedan,manual,2018,8,honda_amaze
lucknow,maruti suzuki,ritz,zxi bs-iv,48652,2015,279000,petrol,2,white,hatchback,manual,2015,11,maruti suzuki_ritz
lucknow,mahindra,kuv100,k8 6 str,54120,2017,330000,petrol,2,white,crossover,manual,2017,9,mahindra_kuv100
lucknow,volkswagen,polo,highline plus 1.0l tsi,41979,2021,598000,petrol,1,grey,hatchback,manual,2021,5,volkswagen_polo
lucknow,skoda,superb,style tsi at,61503,2017,1206755,petrol,1,black,sedan,automatic,2017,9,skoda_superb
lucknow,maruti suzuki,wagon r,vxi,25883,2017,352000,petrol,1,grey,hatchback,manual,2017,9,maruti suzuki_wagon r
lucknow,hyundai,new santro 1.1,sportz executive cng,82512,2022,447000,petrol+cng,1,white,hatchback,manual,2022,4,hyundai_new santro 1.1
lucknow,hyundai,i10,sportz 1.1 irde2,28231,2014,273000,petrol,1,grey,hatchback,manual,2014,12,hyundai_i10
lucknow,honda,city,zx diesel,33564,2022,1191658,diesel,1,white,sedan,manual,2022,4,honda_city
lucknow,hyundai,grand i10 nios,asta amt 1.2 kappa vtvt,14899,2020,646000,petrol,1,blue,hatchback,automatic,2020,6,hyundai_grand i10 nios
lucknow,renault,duster,rxz 1.3 turbo petrol mt,17384,2021,859000,petrol,1,brown,suv,manual,2021,5,renault_duster
lucknow,hyundai,eon,magna,77980,2013,203000,petrol,1,grey,hatchback,manual,2013,13,hyundai_eon
lucknow,hyundai,verna,sx 1.5 mpi,118438,2021,805000,petrol,1,blue,sedan,manual,2021,5,hyundai_verna
lucknow,volkswagen,virtus,highline 1.0 tsi mt,26651,2023,1141203,petrol,1,grey,sedan,manual,2023,3,volkswagen_virtus
lucknow,maruti suzuki,ignis,delta 1.2 mt,68030,2020,419000,petrol,1,white,hatchback,manual,2020,6,maruti suzuki_ignis
lucknow,honda,jazz,v petrol,83635,2016,366000,petrol,1,silver,hatchback,manual,2016,10,honda_jazz
lucknow,mahindra,thar,lx hard top diesel mt 4wd,79597,2021,1109893,diesel,1,red,suv,manual,2021,5,mahindra_thar
lucknow,maruti suzuki,wagon r,vxi 1.0 cng,18553,2022,575000,cng,1,silver,hatchback,manual,2022,4,maruti suzuki_wagon r
lucknow,ford,ecosport,titanium + 1.5l ti-vct at,28179,2019,746000,petrol,1,blue,suv,automatic,2019,7,ford_ecosport
lucknow,kia,sonet,gtx plus 1.5,36136,2022,1088683,diesel,1,white,suv,manual,2022,4,kia_sonet
lucknow,hyundai,grand i10,sportz 1.2 kappa vtvt,54604,2014,309000,petrol,1,white,hatchback,manual,2014,12,hyundai_grand i10
